year,round,college_code,college_name,branch,category,closing_rank,source_file,round_sort_order
2024,1,E009,New Horizon College of Engineering,Information Science,3B,8114,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Information Science,3B,9762,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Information Science,3B,10415,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Information Science,3B,7260,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Information Science,3B,8473,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Information Science,3B,9983,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Information Science,CAT1,6694,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Information Science,CAT1,7217,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Information Science,CAT1,9680,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Information Science,CAT1,6868,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Information Science,CAT1,7661,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Information Science,CAT1,8106,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Information Science,CAT1,6281,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Information Science,CAT1,6590,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Information Science,CAT1,7974,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Information Science,CAT1,6095,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Information Science,CAT1,6711,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Information Science,CAT1,7622,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Information Science,CAT1,5787,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Information Science,CAT1,6168,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Information Science,CAT1,7345,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Information Science,GM,5509,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Information Science,GM,6241,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Information Science,GM,6472,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Information Science,GM,5122,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Information Science,GM,6060,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Information Science,GM,6114,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Information Science,GM,4582,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Information Science,GM,5590,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Information Science,GM,6359,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Information Science,GM,4425,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Information Science,GM,5440,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Information Science,GM,5996,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Information Science,GM,4036,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Information Science,GM,5372,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Information Science,GM,6236,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Information Science,SC,15342,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Information Science,SC,17401,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Information Science,SC,19902,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Information Science,SC,14710,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Information Science,SC,17195,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Information Science,SC,18590,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Information Science,SC,15106,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Information Science,SC,16445,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Information Science,SC,17637,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Information Science,SC,13976,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Information Science,SC,14468,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Information Science,SC,19687,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Information Science,SC,13295,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Information Science,SC,15990,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Information Science,SC,16996,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Information Science,ST,21521,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Information Science,ST,24417,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Information Science,ST,27357,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Information Science,ST,18362,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Information Science,ST,22954,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Information Science,ST,28054,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Information Science,ST,19186,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Information Science,ST,20722,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Information Science,ST,25654,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Information Science,ST,17048,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Information Science,ST,20308,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Information Science,ST,24177,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Information Science,ST,17953,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Information Science,ST,20907,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Information Science,ST,22978,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,1G,4327,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,1G,4995,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,1G,6612,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,1G,4512,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,1G,5496,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,1G,6264,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,1G,4302,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,1G,5309,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,1G,5453,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,1G,3829,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,1G,4375,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,1G,5422,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,1G,3959,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,1G,4408,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,1G,4978,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,2A,5704,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,2A,6994,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,2A,7744,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,2A,5596,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,2A,6516,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,2A,8105,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,2A,5088,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,2A,6610,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,2A,7902,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,2A,5338,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,2A,5833,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,2A,7298,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,2A,5354,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,2A,5357,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,2A,6797,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,2B,6504,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,2B,7818,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,2B,8891,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,2B,6120,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,2B,6991,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,2B,9198,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,2B,5944,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,2B,7174,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,2B,8949,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,2B,6257,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,2B,6458,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,2B,8477,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,2B,5917,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,2B,6905,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,2B,7130,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,3A,6965,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,3A,8879,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,3A,9009,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,3A,6698,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,3A,7918,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,3A,9318,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,3A,6307,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,3A,7870,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,3A,8680,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,3A,6155,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,3A,7018,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,3A,7910,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,3A,6039,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,3A,7423,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,3A,8359,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,3B,7643,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,3B,8536,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,3B,10321,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,3B,7150,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,3B,8510,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,3B,9305,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,3B,6811,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,3B,8416,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,3B,9512,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,3B,6238,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,3B,7337,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,3B,9748,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,3B,6146,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,3B,7835,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,3B,9386,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,CAT1,5655,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,CAT1,5926,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,CAT1,7655,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,CAT1,5396,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,CAT1,6527,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,CAT1,6694,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,CAT1,5259,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,CAT1,5876,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,CAT1,6869,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,CAT1,4828,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,CAT1,5417,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,CAT1,6721,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,CAT1,4772,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,CAT1,5108,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,CAT1,6262,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,GM,4067,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,GM,5128,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,GM,5861,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,GM,4332,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,GM,4954,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,GM,5679,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,GM,3836,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,GM,4471,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,GM,5031,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,GM,4008,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,GM,4113,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,GM,5391,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,GM,3457,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,GM,4312,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,GM,5215,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,SC,11925,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,SC,14318,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,SC,18157,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,SC,12799,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,SC,14037,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,SC,15908,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,SC,11405,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,SC,12985,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,SC,15008,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,SC,10918,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,SC,13007,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,SC,15373,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,SC,10827,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,SC,13289,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,SC,15120,SAMPLE_DATA_NOT_REAL,99
2021,1,E009,New Horizon College of Engineering,Mechanical,ST,16150,SAMPLE_DATA_NOT_REAL,0
2021,2,E009,New Horizon College of Engineering,Mechanical,ST,18444,SAMPLE_DATA_NOT_REAL,1
2021,Final,E009,New Horizon College of Engineering,Mechanical,ST,24063,SAMPLE_DATA_NOT_REAL,99
2022,1,E009,New Horizon College of Engineering,Mechanical,ST,16199,SAMPLE_DATA_NOT_REAL,0
2022,2,E009,New Horizon College of Engineering,Mechanical,ST,20055,SAMPLE_DATA_NOT_REAL,1
2022,Final,E009,New Horizon College of Engineering,Mechanical,ST,21895,SAMPLE_DATA_NOT_REAL,99
2023,1,E009,New Horizon College of Engineering,Mechanical,ST,14852,SAMPLE_DATA_NOT_REAL,0
2023,2,E009,New Horizon College of Engineering,Mechanical,ST,18064,SAMPLE_DATA_NOT_REAL,1
2023,Final,E009,New Horizon College of Engineering,Mechanical,ST,19782,SAMPLE_DATA_NOT_REAL,99
2024,1,E009,New Horizon College of Engineering,Mechanical,ST,15596,SAMPLE_DATA_NOT_REAL,0
2024,2,E009,New Horizon College of Engineering,Mechanical,ST,15892,SAMPLE_DATA_NOT_REAL,1
2024,Final,E009,New Horizon College of Engineering,Mechanical,ST,21258,SAMPLE_DATA_NOT_REAL,99
2025,1,E009,New Horizon College of Engineering,Mechanical,ST,14995,SAMPLE_DATA_NOT_REAL,0
2025,2,E009,New Horizon College of Engineering,Mechanical,ST,17501,SAMPLE_DATA_NOT_REAL,1
2025,Final,E009,New Horizon College of Engineering,Mechanical,ST,20688,SAMPLE_DATA_NOT_REAL,99
2021,1,E004,PES University,Civil,1G,4312,SAMPLE_DATA_NOT_REAL,0
2021,2,E004,PES University,Civil,1G,4580,SAMPLE_DATA_NOT_REAL,1
2021,Final,E004,PES University,Civil,1G,5654,SAMPLE_DATA_NOT_REAL,99
2022,1,E004,PES University,Civil,1G,3670,SAMPLE_DATA_NOT_REAL,0
2022,2,E004,PES University,Civil,1G,4239,SAMPLE_DATA_NOT_REAL,1
2022,Final,E004,PES University,Civil,1G,5597,SAMPLE_DATA_NOT_REAL,99
2023,1,E004,PES University,Civil,1G,3961,SAMPLE_DATA_NOT_REAL,0
